,smiles,logP,qed,SAS
743,C/[NH+]=C(/NCc1ccc([N+]2=CCCC2)cc1)N[C@H]1CC[C@@H](SC)C1,1.2249,0.431766580678,4.702272123711749
744,N#Cc1csc(C(=O)N2CC[C@H]3CCCC[C@@H]32)c1,3.02448,0.770233700276,3.27142473726056
745,Cc1cccc(NC(=O)[C@H](C)[S@@](=O)Cc2ccc(F)c(F)c2)c1C,3.85754,0.860813942905,3.0015988016491955
746,CNS(=O)(=O)c1cccc([C@H](C)NC(=O)c2ccc(Cn3cccn3)cc2)c1,2.3305,0.6396044941800001,2.569229018697893
747,CC[NH2+][C@@]1(C(=O)OC)CCC[C@@H](Oc2ccccc2)C1,1.5031,0.838554647032,3.912431054962793
748,COCCCn1c(C)c(C)c(C#N)c1NC(=O)C[NH+]1CC(C)(C)C1(C)C,1.6549200000000002,0.731741764306,4.078563329613788
749,C[C@H]1CCC[C@@H](C)N1C(=O)[C@H]1C[C@H]1c1ccccc1Cl,4.2330000000000005,0.7662004934550001,3.3318390980984516
750,COCc1ccc(C[NH+](C)Cc2ccccc2O)o1,1.3465,0.834825170029,3.7488571426490047
751,Cc1c(F)cc(N)cc1S(=O)(=O)NCC(N)=O,-0.52008,0.6575291929689999,2.3895812671552417
752,CCNS(=O)(=O)[C@@H]1CC[NH+](C[C@@H]2CCCc3ccccc32)C1,0.703,0.8527716653630001,4.52544378473976
753,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NCCCO)C(=O)C2,0.6836,0.7169625440180001,4.216763911345483
754,COc1ccc(-n2ccc(CNC(=O)c3cc(Cl)ccc3[N+](=O)[O-])n2)cc1,3.3725,0.506919274252,2.165602682485796
755,CC[C@@H](NC(=O)NC1CCC(C(=O)OC(C)(C)C)CC1)[C@H]1CCCO1,3.1437,0.733637391411,3.2984779902031987
756,CN(CC[NH+](C)C)C(=O)C[C@H]1COCCN1C(=O)c1ccc2[nH]nnc2c1,-1.2081,0.696812660019,4.055037534781672
757,CC[C@H](c1ccc(F)cc1)N(C)C(=O)Cn1nnc(-c2ccccc2)n1,3.0889,0.674653106963,2.708752726703185
758,O=C(Cn1cccc1-c1nc(-c2ccc(OC(F)(F)F)cc2)no1)Nc1nccs1,4.1989,0.468589588042,2.573798183006528
759,CCc1nsc(Nc2ccc(CC(=O)N3CC[NH+](CC)CC3)cc2)n1,1.1336,0.821212960879,3.4520646977151044
760,CS[C@@H]1CC[C@H](NC(=O)/C=C(/C)c2ccccc2)C1,3.4902,0.833317402528,3.1799424757004613
761,Cc1ccc([N+](=O)[O-])cc1NCC(=O)N[C@](C)(C#N)C1CC1,2.1236,0.620152818486,2.8651231686537053
762,CC1(C)[C@H]2OCC[C@@H]2[C@H]1NC(=O)CCNC(=O)C12CC3CC(CC(C3)C1)C2,2.6388,0.774715439138,4.925075186603534
763,c1ccc(COC2CC[NH+](Cc3cccnc3)CC2)cc1,1.8457,0.912254674732,3.2166282358167853
764,O=C(C1CCCC1)N1CCC[C@@H]([NH+]2CCC(CO)CC2)C1,0.4548,0.810749681612,4.081636981389359
765,COC(=O)CNC(=O)c1sc2ncn(CC(=O)N3CCCCC3)c(=O)c2c1C,0.68172,0.7443758281899999,2.3901560653727234
766,CC(C)CCNC(=O)[C@@H](C)Oc1ccc(N)cc1C(=O)[O-],0.5619,0.728576495889,2.9966763616811978
767,CCN(CC)C(=O)[C@@H]1C[C@@H]([NH3+])CN1C(=O)Cc1cccc(O)c1,0.0145,0.8239488103749999,3.649958213574685
768,COc1ccc(F)cc1NC(=O)N1CCO[C@H](c2ccc(C)o2)C1,3.3411199999999996,0.917711852439,2.8010446984387887
769,COc1ccc(-c2nnc(SCC(=O)c3ccc(Br)cc3)o2)cc1OC,4.4913,0.38251143622100003,2.074579801313972
770,CC(C)=CC(=O)NCCC1CCN(c2cc[nH+]cc2)CC1,2.1896,0.846844722537,3.3920790050475538
771,C[C@]1(O)[C@](C)(O)[C@@H](CO)O[C@](C)(Oc2c[nH]c3ccc(Br)c(Cl)c23)[C@]1(C)O,2.3229,0.476800756495,4.6365722218491765
772,O=C(CCCc1nc(-c2cccnc2)no1)N1CCC[C@@H](Cc2ccccc2)C1,3.9356,0.590412333552,2.6911103895783293
773,Cn1nc(NC(=O)c2cccc(F)c2)c2c1NC(=O)C[C@@H]2c1ccccc1,3.2856,0.7360564076389999,2.959525536253885
774,O=C(CSc1ccncc1)NCCN1Cc2ccccc2O[C@@H](c2ccccc2)C1,3.9258,0.568670298917,2.7908789186964427
775,N#Cc1ccc(OCCn2cc(Cl)cn2)cc1,2.48718,0.833300116233,2.0937472725783888
776,C[C@@H]1CCN(C(=O)Nc2ccc(O[C@@H]3CCOC3)cc2)[C@H](C)C1,3.5066,0.906647420763,3.1933557050223413
777,CC[C@H](C)[C@H](C)[NH2+]Cc1ncccc1F,1.7187,0.795366707887,4.1665028861268265
778,C#CC(C)(C)NC(=O)c1ccc(OC)c(O)c1,1.5424,0.7857565489849999,2.302820427994403
779,COc1cc([N+](=O)[O-])ccc1OCc1nc(-c2cccs2)no1,3.2939,0.494985148007,2.1931985142325754
780,CC1CCN(C(=O)C[NH+]2CCC[C@@H](c3nc4ccccc4o3)C2)CC1,1.8486,0.9322230389239999,4.052685302247913
781,C[C@H]1CCC[C@H](NC(=O)Cc2c[nH]c3ccccc23)[C@@H]1C,3.6513,0.864007565416,2.980753608424733
782,Cn1nc(CNC(=O)Nc2ccccc2C(F)(F)F)cc1-c1ccncc1,3.8226,0.705659416325,2.370276164267171
783,CC[NH2+]C[C@H](Cc1cscn1)c1cccc(F)c1,2.1918,0.854747501233,3.8396350649586095
784,CCCCS(=O)(=O)N1CCN(c2ccc(-n3ccnc3C)nn2)CC1,1.22262,0.775519748732,2.5217045406186784
785,O=C(c1cc2ccccc2o1)N(C[C@H]1CCCO1)c1nc2c(F)cccc2s1,5.0074,0.466465133463,2.8852051746814578
786,C[C@H](CC#N)Sc1ccccc1NC(=O)c1ccc(Cl)nc1Cl,5.03498,0.570583376283,2.9273721708162697
787,O=C(CCCc1nc2ccccc2s1)N[C@H]1CCOC1=O,2.0507,0.862423908106,2.7286407644915034
788,COC(=O)c1cc(S(=O)(=O)N[C@H](C)c2ccccc2C)cn1C,2.15962,0.851805795753,2.6578195188311566
789,Cc1cnn(CC(=O)[C@@H](C#N)c2nc([O-])c3ccc(Cl)cc3n2)c1,1.7382,0.7208674782529999,3.7259882285259103
790,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1c1cc(C)ccc1[N+](=O)[O-],3.8277400000000004,0.6196387381490001,2.5975607250650725
791,CC[NH+]1CCC2(CC1)OC[C@H](C(=O)[O-])N2C(=O)c1ccc(F)cc1,-1.1885,0.7942829309810001,4.775004043417714
792,Cc1ccc2c(c1)N(C(=O)C[C@H](O)c1ccc(Cl)cc1)CC2,3.6612199999999997,0.913587824969,2.5553517382798123
793,O=c1[nH]cnc2c1[nH]c(=S)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.6063100000000001,0.44635838821900004,4.128448248947604
794,Cc1cn2c([nH+]1)CC[C@H](NC(=O)C[C@@H]1CCCc3ccccc31)C2,2.55182,0.9247792360789999,4.051024211623837
795,CC(=O)c1cc(CN2CCC3=NN=C(c4ccccc4F)[C@@H]3C2)cs1,3.7706,0.7606667012880001,3.4343889224806166
796,C[C@H](Nc1ccc(S(=O)(=O)N2CCCCC2)cn1)[C@@H](C)CO,1.685,0.837306567438,3.0991984362311316
797,COCCn1nc(C)c(NC(=O)N2CCC[C@H]2c2cccc(C)c2)c1C,3.82376,0.858335924772,2.7542558480542527
798,CCCCS(=O)(=O)[N-]c1ccc(NC(=O)[C@H]2CCC[NH+](C)C2)cc1,1.6849,0.7887789389740001,4.785895069422754
799,Fc1ccc(Oc2ccnc(Sc3nnc(-c4cccs4)o3)n2)cc1,4.6707,0.450385759411,2.5111942715196776
800,N#Cc1ccc(NC(=O)[C@@H]2CSCN2C(=O)c2cn(Cc3ccccc3)c3ccccc23)cc1,4.71508,0.441435222,2.8168338136920266
801,CC[C@@H](C)n1nccc1NC(=O)C(=O)N1CCc2cc(F)ccc2C1,2.5166,0.8689963884890001,3.0117430983047933
802,Cc1ccc(-c2cnc(CCC(=O)N(C)C3CCOCC3)o2)cc1,3.22002,0.832454424342,2.3435244427860056
803,C[C@H](CNC(=O)c1ccc(-c2ccccc2)[nH]c1=O)Oc1ccc(F)cc1,3.3783,0.688976678845,2.5207499118782586
804,CCOC(=O)c1c(NC(=O)[C@H]2CCCN2S(C)(=O)=O)sc2ccccc12,2.4405,0.7836354230789999,2.7389479449984044
805,Cc1ccc(C(=O)Cc2cccc(O)c2)cc1,3.12602,0.8055238005550001,1.6177473510713265
806,Cc1ccccc1-c1nn(CN2CCCc3ccc(S(C)(=O)=O)cc32)c(=S)o1,3.9948099999999998,0.579166406755,2.61265038789538
807,CCOc1cccc([C@H](C)NC[C@@](C)(O)c2ccc(F)cc2F)c1,3.9218,0.7787457693019999,2.9623209748605994
808,CC[C@@H]1CCCCCN1C(=O)c1cnc2sc(C)cn2c1=O,2.85922,0.8487055299580001,2.9997619119770853
809,N#Cc1ccc(OCC(=O)NCc2cccc(CO)c2)cc1,1.7457799999999999,0.856855663092,1.843367313230712
810,O=C(Nc1ccccc1)NC1CCN(C(=O)[C@H]2CCCC[C@H]2C(F)(F)F)CC1,4.1678,0.7730377768089999,3.0187419401946602
811,CC1(C)CCC(O)(C[NH2+][C@@H]2CCOC3(CCC3)C2)CC1,1.9828,0.835699227063,4.828369464702682
812,[NH3+][C@H]1CCC[C@H]1CCN1C(=O)c2cccc3cccc1c23,2.6007,0.920796355691,3.5567171862356872
813,C#CCN(Cc1cc(Br)cc(OC)c1O)[C@@H]1CCS(=O)(=O)C1,1.7856,0.785142684078,3.292373351183038
814,Cc1ccc(-c2nc3nc(CN4CC[NH+](C)CC4)cc([O-])n3n2)cc1,-0.49638000000000004,0.724673587554,3.754007005407412
815,C[C@@](O)(CNC(=O)C1CCCC1)c1cccs1,2.262,0.8663158301270001,2.8601494604522233
816,O[C@H](CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1)CN1CCOCC1,2.5465,0.593544306834,3.0375061127677636
817,C[C@@H]1CCC/C(=N/[NH+]=C(/[S-])NCc2ccccc2)C1,1.3258,0.382116287511,3.8399788675907303
818,O=C(c1cc2ccc(Cl)cc2[nH]1)N1CCC[C@@H]1Cn1nnc(-c2cccs2)n1,3.8411,0.534531086827,3.121815681248062
819,COc1ccc(S(=O)(=O)Oc2ccc(C(C)=O)cc2OC)cc1,2.6741,0.5935805894430001,1.8410342784683391
820,CC(C)c1ccccc1NC(=O)C[NH+](C(C)C)[C@@H]1CCCC[C@@H]1O,2.3453,0.749177092038,4.0825767080664965
821,O=Cc1ccn(-c2ccc(Br)cc2)c1,3.0523,0.741926914594,2.2637909703075234
822,O=C(C1CC1)N1CCC[C@H](Cn2cc[nH+]c2-c2cc3n(n2)CC[NH2+]C3)C1,-0.1087,0.855915447613,4.774000374148202
823,O=C(CCNc1ccccc1[N+](=O)[O-])N1CCC[C@@H]([NH+]2CCCC2)C1,1.0665,0.603821161676,3.8781254609421554
824,Cc1ccc2c(c1)-c1onc(C(=O)N3C[C@@H](C)C[C@H](C)C3)c1CO2,3.6605199999999996,0.780877524576,3.2855461702534425
825,O=C(COC(=O)c1ccc(Cl)nc1)NC(=O)Nc1ccc2c(c1)OCCO2,2.0113,0.6075473289760001,2.2157657220777818
826,CCC[C@@H]1C[C@H]1NC(=O)C1(c2ccc(F)cc2F)CCOCC1,3.3178,0.8865246949590001,3.4151533445975084
827,CCOC(=O)C1CCC(NC(=O)[C@@](C)([NH3+])CC)CC1,0.6351,0.7327890420190001,3.311362874172384
828,CC[C@@H](O)C(=O)NCc1cccnc1Oc1ccccc1OC,2.2696,0.820489266672,2.5911637906387543
829,C[C@@H](Sc1nnc(-c2cccs2)n1-c1ccccc1)C(=O)N1CC(=O)Nc2ccccc21,4.4617,0.42477435363300003,2.8990256073599614
830,Cc1cc(F)ccc1NC(=O)COc1ccc2c(c1)CCC2,3.6403199999999996,0.911232909129,1.826624456087856
831,C[C@H](NC(=O)NCCC[S@](C)=O)c1ccc(Cl)s1,2.5303,0.7921670334890001,3.34164799532118
832,O=C(Cn1c(=O)c(=O)n(Cc2ccncc2)c2ncccc21)NCCc1ccccc1,1.3604,0.464707563477,2.287194472833168
833,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(F)c(F)c2F)cc1,2.7597,0.876027540649,1.8603084940837584
834,CCCCOc1ccccc1/C=C1\SC(N2CCC(C)CC2)=NC1=O,4.5677,0.545986395365,2.335647390022796
835,CC(C)[C@@H](CNC(=O)N1CCc2ccc(Cl)cc2C1)c1cccnc1,4.2425,0.853100308117,2.8382047946366296
836,CCCOc1ncnc(Nc2cc(Cl)cc(Cl)c2)c1N,3.898,0.846851084726,2.328711949237592
837,CC(=O)Nc1ccc(NC(=O)c2nnn(-c3ccc(C)c(C)c3)c2C)cc1,3.40326,0.728533568042,2.03413950029956
838,CCOC1CC[NH+](CC[C@@H](O)c2ccc(C)c(F)c2)CC1,1.64142,0.843775558723,4.068581893437578
839,IC[C@@H]1Cn2c(nnc2-c2ccncc2)S1,2.2494,0.620658363222,3.554178878509916
840,CCOc1ccc([C@H]2CCCN2C(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1,4.21014,0.785773784472,2.6497094834599437
841,CC(C)CONc1ncnc2sc3c(c12)CCC3,3.1795,0.8481961710979999,2.7473769644534536
842,CC(C)[C@@H](ON1C(=O)c2ccccc2C1=O)C(=O)[O-],-0.0113,0.7326963783789999,3.246725770099985
843,COC[C@H](O)C[NH+]1CCC(C)(C)C1,-0.6915,0.638922357812,5.211511816983303
844,COC(=O)[C@@H](c1ccccc1Cl)N1CCCSCC1,2.9930000000000003,0.794450055718,2.7705904759823365
845,O=C(Nc1nc2ccc(F)cc2s1)c1cc(-c2ccccc2O)[nH]n1,3.7834,0.506421160324,2.327387774638181
846,C/C(=N\Nc1ncnc2sc(C)c(C)c12)c1cccc(OC(F)F)c1,4.74564,0.502517723716,2.5472738735392797
847,CC(C)CN1CCO[C@@H](CNC(=O)/C=C/c2ccnc(Cl)c2)C1,2.2212,0.6402567251519999,3.0298120746624218
848,Cc1cc(F)ccc1CCNC(=O)Cc1c[nH]c2c(C)cccc12,3.82524,0.713193538892,2.1673563334017825
849,NC(=O)[C@@H]1CCCN(C(=O)Cn2nc(-c3cccs3)oc2=O)C1,0.2887,0.8825112816060001,2.8950698261417127
850,CCCCCn1c(SCC(=O)[O-])nc2ccccc2c1=O,1.4287,0.44379652248199997,2.364573998528648
851,Cc1ccc2nc(NC(=O)c3ccc(OCc4nc(-c5ccco5)cs4)cc3)sc2c1,6.15252,0.336337681639,2.3128516325964803
852,COc1ccccc1N1CCN(c2ccc(=O)n(CC(=O)NC3CC3)n2)CC1,0.8571,0.809484679965,2.1806044677395846
853,C/C(=C/C(=O)N[C@@H](C)c1c(C)noc1C)c1ccccc1OC(F)F,4.17354,0.7632352745730001,3.1217328138833307
854,COCCn1nc(C)c(NC(=O)N2CC[C@H](Cc3ccccc3)C2)c1C,3.24284,0.850502989385,2.6816011674516265
855,Cc1ccsc1C[NH+](Cc1nc2ccccc2n1C(C)C)C[C@H](C)O,2.95302,0.675466136831,4.1472560504038665
856,Cc1cccc(CNC(=O)C[C@H]2Oc3ccc(C)cc3NC2=O)c1,2.7094400000000003,0.9043098737440001,2.614809856809829
857,C[C@@H](c1ccc([S@](C)=O)cc1)N(C)C(=O)c1cc2cccc(F)c2o1,4.1425,0.6763100017389999,3.2598131072600545
858,COc1cc(OC)c(C(C)=O)cc1CSc1nnnn1-c1ccccc1,3.1744,0.460026434553,2.2044155601497297
859,Cc1sc(=O)n(CCC(=O)NC2CC(C)(C)[NH2+]C(C)(C)C2)c1C,1.3159399999999999,0.87758027819,3.606864615344577
860,CC[C@@H]1CCCCN1C(=S)NC(=O)c1ccc(C)cc1,3.27422,0.834281748997,2.4437977124646424
861,CCC[C@H](C)C(=O)N[C@H](C)c1cccc(Br)c1,4.0625,0.840225166448,2.647237817472464
862,COc1cccc([C@H]2CCCN2C(=O)c2ccccc2I)c1,4.2771,0.68245071406,2.3999890654687537
863,C[C@H](NC(=O)N1CCCC[C@@H]1C1OCCO1)c1cccc(-n2ccnc2)c1,2.8703,0.8916791384010001,3.3385252064449937
864,CS(=O)(=O)N1CCC[C@@H](C[NH+]2CCC[C@H](CO)C2)C1,-1.0548,0.730246450224,4.691710528033772
865,CCN(C(=O)Cn1nc2n(c1=O)CCCCC2)[C@H]1CCS(=O)(=O)C1,-0.1932,0.7694204142319999,3.157326690064372
866,COc1ccccc1NC[C@H]1CCCN(S(C)(=O)=O)C1,1.7787,0.906515878436,2.4427666685085985
867,COc1cc([C@@H]2CC(=O)Nc3c2cnn3Cc2cccnc2)cc2c1OCO2,2.5378,0.7494114887019999,3.2850044242124152
868,O=C(CNc1ccc(Cl)cc1NC(=O)c1ccco1)Nc1ccc(F)c(Cl)c1,5.0284,0.499140914174,2.115974828012224
869,Cc1nn(C)cc1[C@@H](C)NC(=O)C(=O)Nc1ccc(OCC2CCCCC2)cc1,3.5035199999999995,0.713018406974,2.758209455855217
870,CC(C)(C)[S@](=O)CCNC(=O)c1cccc(F)c1Cl,2.7561,0.9244277114700001,3.0000369375207985
871,C[C@@H](O)c1ccc(F)cc1OCc1nc(C(C)(C)C)cs1,4.212,0.883011211232,2.8507628856835114
872,COC[C@H](NC(=O)Nc1cn[nH]c1)c1ccc(F)c(F)c1,2.1971,0.79341366771,2.9106609025640453
873,C[C@@H]1CS(=O)(=O)N(c2ccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)cc2)C1=O,2.8187,0.770212335807,2.902150832677272
874,CC(C)c1ccc2c(c1)[C@]1(CC(O)=Nc3c1cnn3Cc1ccccc1Cl)C(=O)N2C,4.9624,0.605952769188,3.994187829525997
875,CC[C@@H](C)C(=O)NCC(=O)N(C)[C@@H](C)c1cc(F)ccc1F,2.6465,0.8746115731280001,2.981257030830428
876,CO/N=C\C(C#N)=C/c1cccnc1,1.6207799999999999,0.413685751923,3.140342508769061
877,CO[C@H](c1ccc(Cl)cc1)[C@@H](C)NC(=O)C(=O)Nc1ccccc1C,3.4793199999999995,0.784417569067,2.81549805709283
878,CC(C)CNC(=O)[C@](C)(N)C(F)(F)F,1.0383,0.744031153168,3.1946461000504103
879,C[C@@H](C(=O)C1=c2ccccc2=[NH+]C1)[NH+]1CCC[C@@H]1[C@@H]1CC=CS1,-1.4248,0.7526624408079999,5.968905818013142
880,Cc1nc(Br)ccc1NC(=O)NCc1cnn(C)c1,2.20772,0.852883920556,2.4463325429439653
881,COc1c(C)cnc(CNC(=O)Nc2ccc(N(C)C)cc2)c1C,3.0947400000000003,0.873943398336,2.1857467900040035
882,COc1ccc2cc(COC(=O)COc3ccccc3C#N)ccc2c1,3.84228,0.6138403973040001,2.002058412540583
883,CCS(=O)(=O)CCN(C)Cc1c[nH]nc1-c1ccc(C)cc1,2.25162,0.851176306525,2.751939246215761
884,COc1ccc([C@@](C)([NH3+])Cc2[nH+]ccn2C)cc1,0.5476,0.858852051818,4.383300035372812
885,C[C@H]1CCN(C(=O)NCCc2nnc3n2CCCCC3)[C@@H](C)C1,2.377,0.930737378783,3.252429342445814
886,O=C(NC[C@@H]1CCC[NH+](Cc2ccccc2F)C1)c1nc[nH]n1,0.1687,0.754334071304,4.598548536684411
887,O=C1CC[C@@H](NC(=O)COc2ccc(Cl)c(Cl)c2)CN1,1.767,0.895747691735,2.5968174926844227
888,Cc1noc(C)c1COc1ccc(C[NH2+]C[C@H]2CCCO2)cc1,2.1128400000000003,0.852817427718,3.4892770574408383
889,N#Cc1cnn2c1N[C@@H](c1ccccc1)C[C@@H]2C(F)F,3.11788,0.903123001115,3.8246245772299994
890,C[C@@H]1Cc2ccccc2N1C(=O)[C@H]1CCCN(C(=O)NC2CC2)C1,2.5482,0.9057150445190001,2.934234631791904
891,COCc1nc(C(=O)OCC2=CC[C@H]3C[C@@H]2C3(C)C)cs1,3.4387,0.6045146629770001,4.233678229329905
892,CCN(Cc1ccc(Br)s1)C(=O)C[NH+](C)CC(=O)[O-],-0.8763,0.7290671639920001,4.345437082317179
893,O=C([O-])[C@H]1CCCN(c2ccc([O-])nn2)C1,-1.4835,0.6397428196530001,3.8625930847292285
894,COc1ccc(CCCC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1F,2.4431,0.785928519809,1.917216453567948
895,Fc1ccccc1[C@@H](c1nnnn1C1CCCCC1)[NH+]1CCN(c2ccccc2)CC1,2.8119,0.6839460235160001,3.6753609551237636
896,O=C(C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccccc1)C(F)(F)F,5.1478,0.45049498698999996,2.4151143734264315
897,C[C@H]([NH2+]CC(=O)N(C)C)c1ccc(Cl)s1,1.1141,0.8617179225149999,4.076133882030967
898,CCOC(=O)COc1ccccc1/C=C1/C(=O)NC(=O)N(c2ccc3c(c2)OCO3)C1=O,2.0236,0.415249052497,2.440053035718
899,Cc1cc(C(=O)NNC(=O)c2cccc3ccccc23)c(C)o1,3.1244400000000003,0.70511387106,1.9798379978259053
900,COc1ccc(-c2csc(NC(=O)Nc3ccc(F)cc3)n2)cc1OC,4.6104,0.654685470459,1.8925272025613749
901,Cc1ccc(C)c(S(=O)(=O)N2CCN([C@H](C)c3nc(N)nc(Nc4ccccc4)n3)CC2)c1,2.88174,0.563796443677,2.8899436200395616
902,Cc1cccc(C)c1-n1nnnc1CSCc1nnc(C)n1C,2.14946,0.716366782463,2.7131920806661416
903,COc1cccc(C(=O)N[C@@](C)(C(N)=O)c2cccc(Cl)c2)c1,2.4791,0.881415301078,2.5404911955415432
904,C[C@H](CCO)[NH2+][C@H]1CCc2c(Br)cccc21,1.7707,0.875268182636,4.353876366498634
905,CCc1ccsc1-c1cnc(C[NH3+])o1,1.7074,0.842823681984,3.5873413549229074
906,NC(=O)C1(N2CCCC2)CC[NH2+]CC1,-1.3365,0.609643496307,4.03901327799983
907,CC(C)C[C@@H]([NH3+])C(=O)N1CC[C@H](C(=O)[O-])[C@@H]1C,-1.3701,0.6971979761210001,4.816473422979972
908,CC[C@H](C)Cn1c(CCCl)nc2c(C)nn(C)c21,2.90562,0.775405632448,3.40518851260986
909,Cc1csc([C@H](C)NC(=O)CCC[NH+]2CCCCC2)n1,1.4777200000000001,0.8433098161560001,4.190337894650877
910,CCC(=O)NN/C(C)=C/C(=O)NCC(C)(C)C,1.0833,0.504769471428,2.6540805678545425
911,CCC(=O)N1CCC([NH+](C)Cc2ccc(SC)c(OC)c2)CC1,1.8328,0.809845831172,3.813848372739346
912,Clc1ccc(CNc2ncccc2Cl)cn1,3.3955,0.8359348693950001,2.0725922880573613
913,C[C@H](c1nc(C(C)(C)C)no1)[S@](=O)Cc1ncn(-c2ccccc2)n1,2.9577,0.689362991994,3.8255287976566135
914,Cn1cnn(C[NH+](Cc2ccc(F)cc2)C2CC2)c1=S,1.29519,0.850965805075,4.158604305871236
915,C#CC(C)(C)NC[C@H]1CN(C)CCO1,0.3184,0.673008012866,3.522841956206639
916,C[C@H](NC(=O)[C@H]1CCCN1S(C)(=O)=O)c1ccc2c(c1)OCO2,1.0165,0.8966925730799999,2.9274011737395202
917,O=C(Nc1ccc2ncccc2c1)C(=O)NC1CCC(O)CC1,1.5930000000000002,0.740871625023,2.1420180946521548
918,CC(C)[C@H]([NH2+]CC1CCN(C(=O)OC(C)(C)C)CC1)c1cccnc1,2.9892,0.880768660754,3.5705489559254326
919,CCC[C@H](C)NC(=O)C[NH2+]Cc1cscc1C,1.42472,0.76822434927,4.11759387534584
920,CS(=O)(=O)N1CCC(C(=O)Nc2sc3c(c2C#N)CCCC3)CC1,2.10868,0.889262722509,2.3817972127156217
921,O=C(CN(C(=O)Cn1nnc2ccccc21)c1ccccc1)NC[C@H]1CCCO1,1.7597,0.665621419621,2.7518675399518955
922,O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1,2.2688,0.765998658227,2.4552528733284547
923,C[C@@H]1CC[NH+](CCCN2C(=O)CNC2=O)C[C@@H]1O,-1.7861,0.5524825343240001,5.017063413984479
924,O=C(COc1ccc(Br)cc1)NOCc1ccccc1,3.0759,0.815089448613,1.815916060643426
925,CC(=O)C[C@]1(O)C(=O)N(Cc2ccc(C)cc2)c2c(C)cccc21,3.01694,0.930670976673,2.7237512595247626
926,C[C@H](OC(=O)c1ccc2ccccc2n1)C(=O)NCC1CCCCC1,3.4766,0.827776258812,2.5015966147883084
927,C[C@@H](Sc1cc(Cl)ccc1Cl)C(=O)N1CCC[C@H](CCC(N)=O)C1,3.9781,0.722929758635,3.049226569266194
928,COc1cc(-c2ccno2)ccc1S(=O)(=O)NCc1ccco1,2.4217,0.7437478253450001,2.42656494779901
929,CCC[C@@H](CC)Nc1c(F)c(F)nc(F)c1F,3.6286,0.620767597731,3.2424958066060685
930,Oc1cccc([C@@H]2CN(c3nccc(Oc4ccc(F)cc4)n3)CCO2)c1,3.6915,0.7376615849510001,2.8217953423971065
931,COc1ccc([C@H](CNC(=O)c2cccc3ccccc23)[NH+]2CCCC2)cc1,2.9982,0.688400172174,3.440608176557629
932,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)COc1ccc(C3SCCCS3)cc1)C2,5.2651,0.6986063411929999,4.3190946002216455
933,Cc1c(C)n(-c2ccccc2)c2nc(C(=O)Nc3ccc(F)cc3)nc(N3CCCCC3)c12,5.41904,0.443291764599,2.392115053495285
934,CC(C)C(=O)Nc1cccc(NC(=O)C(=O)NCC[C@H]2C[C@H]3CC[C@@H]2C3)c1,3.1621,0.6619710760059999,3.8851560677015353
935,COc1ccc(CNC(=O)c2cc(N3C(=O)C(C)(C)CS3(=O)=O)ccc2Cl)cc1OC,2.9898,0.694625897359,2.462510297008992
936,CC(=O)Nc1cccc(NC(=O)CCc2c(C)[nH]c(=S)[nH]c2=O)c1,2.27061,0.624297145235,2.283880356437571
937,COc1ccccc1[C@H]1CCCN1C(=O)[C@@H](C)CCOc1ccccc1,4.4639,0.705442904092,2.715947534460116
938,CCNc1ncc(COCC2CCCCC2)s1,3.6718,0.817999692872,2.4286921203020952
939,CC[C@H](C)C(=O)Nc1ccccn1,2.0662,0.772796831355,2.2466505132358776
940,O=C([O-])CC1=C(C(=O)[O-])CCCC1,-1.2531,0.5758452527800001,3.925004585173661
941,Fc1ccc(C[NH2+]C[C@@H]([C@H]2CCOC2)N2CCOCC2)c(F)c1,0.7655,0.852573644291,4.0177416480506585
942,CCc1cc(Cn2cc(N)nn2)n(C)n1,0.2045,0.797718515747,2.9637572946280937
943,N#Cc1cccnc1Oc1ccccc1NCc1cccc2ccccc12,5.51088,0.5004469599229999,2.113464807991868
944,O=C(NCc1ccc([N+](=O)[O-])cc1)N[C@@H]1CCCC[C@H]1CO,1.9451,0.57409879834,2.828928469180731
945,C[C@H](NC(=O)NC[C@H](C)C[C@@H](C)O)c1ccc(S(C)(=O)=O)cc1,1.8573,0.709195589466,3.140765839150508
946,CC(C)Oc1ccc(NC(=O)NC[C@H](C)N2CCOCC2)c(F)c1,2.4551,0.835253262959,2.656999020718791
947,COc1ccccc1COC1CCN(C(=O)[C@H]2CCC[C@@H](C)C2)CC1,4.0291,0.779561928131,2.882663358096174
948,CC(=O)O[C@H]1CC[C@H]2[C@H]3C[C@H](OC(C)=O)[C@]45C[C@H]4CC[C@]5(C)[C@@H]3CC[C@]12C,4.5024,0.638669961923,4.91290903275738
